1.12	5	8.9	100	1839	-1
0.01116	1.45249E-05
0.04959	4.57441E-06
0.07191	1.82492E-05
0.07513	6.24973E-05
0.08307	6.19974E-06
0.09051	1.51494E-05
0.09919	8.83799E-06
0.1103	1.03996E-05
0.1289	1.83492E-06
0.1376	4.22982E-06
0.1736	8.39965E-07
0.1798	1.22495E-06
0.248	9.89653E-09
0.4568	1.22902E-10
1.06	6.87849E-08
1.1	5.91084E-07
1.5	0.000201807
2	0.000738292
2.5	0.001809896
3	0.003758113
3.5	0.020559831
4	0.024934123
4.3	0.021016573
5.2	0.057223291
5.36	0.054990309
6	0.061012204
8	0.106934663
10	0.211555291
11	0.313137224
12.5	0.646758418
14	1.489513067
16	3.614241782
18	3.06515778
20	0.877669987
25.3	0.08694452
30.24	0.043370068
40	0.024858833
49.59	0.015144286
59.04	0.009529418
82.66	0.003635796
99.19	0.001809121
102	0.048723208
150	0.032988672
201	0.016760782
250	0.008623961
504	0.000826479
1016	6.78875E-05
1815	7.86209E-06
1860	8.16167E-05
2000	6.38182E-05
4000	5.12708E-06
8000	3.54308E-07
-1	-1
