3	5	284	543	-1
0.12398	0.029106978
0.136378	0.026797948
0.142577	0.155646214
0.148776	0.158600408
0.161174	0.054387977
0.173572	0.029106978
0.179771	0.096022715
0.18597	0.014571311
0.210766	0.011847639
0.2144854	0.173010381
0.2182048	0.020469518
0.223164	0.00812795
0.3	0.00001
1	0.00001
2	0.00001
2.5	0.00001
3	0.000384733
4	0.001810741
5	0.00327799
6	0.015
7	0.02
8	0.07
9	0.105
10	0.145
11	0.205
12	0.26
13	0.315
14	0.39
15	0.49
16	0.595
17	0.7
18	0.79
19	0.845
20	0.905
21	0.93
22	0.93
23	0.91
24	0.88
27	0.705
30	0.54
33	0.38
40	0.175657397
50	0.083215765
60	0.046493839
70	0.028319664
80	0.018589307
100	0.009314816
125	0.004482031
250	0.000397388
287.17	0.002632164
329.88	0.00168431
378.93	0.001073104
435.28	0.000662088
500	0.000407149
543	0.000304282
544	0.000581287
1000	6.59348E-05
2000	4.75978E-06
4000	3.10476E-07
8000	1.84458E-08
16000	1.20048E-09
30000	2.0427E-10
-1	-1
